total_inner_iterations,totim,kper,kstp,nouter,ninner,solution_inner_dvmax,solution_inner_dvmax_model,solution_inner_dvmax_node,solution_inner_rmax,solution_inner_rmax_model,solution_inner_rmax_node,solution_inner_alpha,solution_inner_omega
2195,164.4356329728591,1,963,8,1,-.2059125316353490E-09,1,1,.3538717382165116E-08,1,1,0.6852020E-01,0.5999593E-01
2196,172.6574146215020,1,964,1,1,-.1425480961168052E-01,1,1,.6716849298980789E-14,1,1,1.000000,0.2096690E-12
2197,172.6574146215020,1,964,1,2,-.2896111292421324E-14,1,1,.9118003740523152E-15,1,3,0.2096690E-12,0.6482790E-14
2198,172.6574146215020,1,964,2,1,.1372866351590813E-02,1,1,-.6955113568256090E-13,1,1,1.000000,0.2178564E-10
2199,172.6574146215020,1,964,2,2,.2990857844226954E-13,1,1,-.7724940478549581E-16,1,6,0.2178564E-10,0.1036838E-15
2200,172.6574146215020,1,964,3,1,-.1276255938865530E-03,1,1,.7483228969853998E-12,1,1,1.000000,0.2521958E-08
2201,172.6574146215020,1,964,3,2,-.3218663777410978E-12,1,1,-.5502325993751357E-17,1,5,0.2521958E-08,0.2377466E-18
2202,172.6574146215020,1,964,4,1,.1190481341077854E-04,1,1,-.8022227609264363E-11,1,1,0.9999997,0.2898344E-06
2203,172.6574146215020,1,964,4,2,.3450424896520699E-11,1,1,-.2325118499003858E-17,1,1,0.2898344E-06,0.2661869E-19
2204,172.6574146215020,1,964,5,1,-.1110084360323484E-05,1,1,.8602394605482004E-10,1,1,0.9999667,0.3332829E-04
2205,172.6574146215020,1,964,5,2,-.3699844137399966E-10,1,1,.2867221733615500E-14,1,1,0.3332829E-04,0.3702391E-13
2206,172.6574146215020,1,964,6,1,.1031278029766405E-06,1,1,-.9155402440840116E-09,1,1,0.9961817,0.3789339E-02
2207,172.6574146215020,1,964,6,2,.3922784084836191E-09,1,1,-.3495786244573545E-11,1,1,0.3789284E-02,0.5503634E-07
2208,172.6574146215020,1,964,7,1,-.7215846041949637E-08,1,1,.5664059023732279E-08,1,1,0.6939991,0.1751655
2209,172.6574146215020,1,964,8,1,-.2247059576861279E-09,1,1,.3577118946434332E-08,1,1,0.7036380E-01,0.6139661E-01
2210,181.2902853525771,1,965,1,1,-.1431838317740790E-01,1,1,.7022160630752518E-14,1,1,1.000000,0.2273259E-12
2211,181.2902853525771,1,965,1,2,-.3179805486484910E-14,1,1,.7083633742424146E-15,1,6,0.2273259E-12,0.5248211E-14
2212,181.2902853525771,1,965,2,1,.1385036733307071E-02,1,1,-.7240041899165884E-13,1,1,1.000000,0.2360724E-10
2213,181.2902853525771,1,965,2,2,.3269667903621179E-13,1,1,-.1160164087115407E-15,1,2,0.2360724E-10,0.1768864E-15
2214,181.2902853525771,1,965,3,1,-.1293021126076643E-03,1,1,.7756993810966223E-12,1,1,1.000000,0.2709859E-08
2215,181.2902853525771,1,965,3,2,-.3503904750951959E-12,1,1,.7806255564332215E-17,1,8,0.2709859E-08,0.7687265E-18
2216,181.2902853525771,1,965,4,1,.1211261850794122E-04,1,1,-.8280405818395298E-11,1,1,0.9999997,0.3087899E-06
2217,181.2902853525771,1,965,4,2,.3740255975623919E-11,1,1,-.2556907649442550E-17,1,1,0.3087899E-06,0.4116073E-19
2218,181.2902853525771,1,965,5,1,-.1134270000886424E-05,1,1,.8841553331640947E-10,1,1,0.9999648,0.3520726E-04
2219,181.2902853525771,1,965,5,2,-.3993594302628305E-10,1,1,.3113087728792184E-14,1,1,0.3520726E-04,0.4364580E-13
2220,181.2902853525771,1,965,6,1,.1058047223940678E-06,1,1,-.9366689124606013E-09,1,1,0.9960012,0.3966964E-02
2221,181.2902853525771,1,965,6,2,.4214019348091865E-09,1,1,-.3745448319301604E-11,1,1,0.3966901E-02,0.6317822E-07
2222,181.2902853525771,1,965,7,1,-.7375932110198203E-08,1,1,.5690515091103399E-08,1,1,0.6858957,0.1772546
2223,181.2902853525771,1,965,8,1,-.2456391361406307E-09,1,1,.3617477993544943E-08,1,1,0.7234416E-01,0.6288991E-01
2224,190.3547996202060,1,966,1,1,-.1437951825283147E-01,1,1,.7341349750331973E-14,1,1,1.000000,0.2552750E-12
2225,190.3547996202060,1,966,1,2,-.3491199163865651E-14,1,1,-.1201679511308408E-14,1,8,0.2552750E-12,0.1255802E-13
2226,190.3547996202060,1,966,2,1,.1396789986329223E-02,1,1,-.7539455171097388E-13,1,1,1.000000,0.2560005E-10
2227,190.3547996202060,1,966,2,2,.3575776589578106E-13,1,1,.7508100043976588E-16,1,8,0.2560005E-10,0.6454165E-16
2228,190.3547996202060,1,966,3,1,-.1309277770584291E-03,1,1,.8045190466913329E-12,1,1,1.000000,0.2914959E-08
2229,190.3547996202060,1,966,3,2,-.3816490957650992E-12,1,1,.5529431043331035E-17,1,5,0.2914959E-08,0.3678952E-18
2230,190.3547996202060,1,966,4,1,.1231495739132078E-04,1,1,-.8553141015000236E-11,1,1,0.9999997,0.3294664E-06
2231,190.3547996202060,1,966,4,2,.4057366498098788E-11,1,1,-.2817974772036439E-17,1,1,0.3294664E-06,0.3980460E-19
2232,190.3547996202060,1,966,5,1,-.1157917055754723E-05,1,1,.9095652169809624E-10,1,1,0.9999627,0.3726007E-04
2233,190.3547996202060,1,966,5,2,-.4314567605360455E-10,1,1,.3389298766067735E-14,1,1,0.3726007E-04,0.5173441E-13
2234,190.3547996202060,1,966,6,1,.1084298042716796E-06,1,1,-.9593004756181377E-09,1,1,0.9958032,0.4161791E-02
2235,190.3547996202060,1,966,6,2,.4531561502180842E-09,1,1,-.4025919134832784E-11,1,1,0.4161719E-02,0.7299446E-07
2236,190.3547996202060,1,966,7,1,-.7524282031750647E-08,1,1,.5717449957070066E-08,1,1,0.6771191,0.1794056
2237,190.3547996202060,1,966,8,1,-.2688345800190535E-09,1,1,.3659259495825290E-08,1,1,0.7444178E-01,0.6445897E-01
2238,199.8725396012163,1,967,1,1,-.1443828699795031E-01,1,1,.7681355551623202E-14,1,1,1.000000,0.2733163E-12
2239,199.8725396012163,1,967,1,2,-.3836339441375941E-14,1,1,-.7145663712608003E-15,1,4,0.2733163E-12,0.7587427E-14
2240,199.8725396012163,1,967,2,1,.1408134225180039E-02,1,1,-.7854003905353703E-13,1,1,1.000000,0.2778068E-10
2241,199.8725396012163,1,967,2,2,.3911887021242036E-13,1,1,.4976487971570273E-16,1,10,0.2778068E-10,0.5407674E-16
2242,199.8725396012163,1,967,3,1,-.1325029958813709E-03,1,1,.8348498190316852E-12,1,1,1.000000,0.3138893E-08
2243,199.8725396012163,1,967,3,2,-.4159127323307618E-12,1,1,.7074419120795032E-17,1,4,0.3138893E-08,0.8779869E-18
2244,199.8725396012163,1,967,4,1,.1251179697000642E-04,1,1,-.8841065955868220E-11,1,1,0.9999996,0.3520215E-06
2245,199.8725396012163,1,967,4,2,.4404423078675273E-11,1,1,-.3112247481892640E-17,1,1,0.3520215E-06,0.5117687E-19
2246,199.8725396012163,1,967,5,1,-.1181012403167172E-05,1,1,.9365257358467248E-10,1,1,0.9999605,0.3950175E-04
2247,199.8725396012163,1,967,5,2,-.4665390256461263E-10,1,1,.3699733069194224E-14,1,1,0.3950175E-04,0.6164538E-13
2248,199.8725396012163,1,967,6,1,.1110002726371853E-06,1,1,-.9834749922107422E-09,1,1,0.9955862,0.4375127E-02
2249,199.8725396012163,1,967,6,2,.4877839265059704E-09,1,1,-.4340812092615042E-11,1,1,0.4375043E-02,0.8485976E-07
2250,199.8725396012163,1,967,7,1,-.7660315746710512E-08,1,1,.5744531120221791E-08,1,1,0.6676713,0.1815933
2251,199.8725396012163,1,967,8,1,-.2944182648048090E-09,1,1,.3702013497994341E-08,1,1,0.7663969E-01,0.6608918E-01
2252,209.8661665812771,1,968,1,1,-.1449476126616678E-01,1,1,.8038708587674137E-14,1,1,1.000000,0.2969883E-12
2253,209.8661665812771,1,968,1,2,-.4216304320143335E-14,1,1,-.6777963054072402E-15,1,3,0.2969883E-12,0.5964112E-14
2254,209.8661665812771,1,968,2,1,.1419077952474450E-02,1,1,-.8184468727498568E-13,1,1,1.000000,0.3016776E-10
2255,209.8661665812771,1,968,2,2,.4281022270515527E-13,1,1,-.1194790793975999E-15,1,6,0.3016776E-10,0.1597687E-15
2256,209.8661665812771,1,968,3,1,-.1340282797234425E-03,1,1,.8667634180868589E-12,1,1,1.000000,0.3383459E-08
2257,209.8661665812771,1,968,3,2,-.4534791997114907E-12,1,1,.6830473616593911E-17,1,8,0.3383459E-08,0.5193330E-18
2258,209.8661665812771,1,968,4,1,.1270312201921079E-04,1,1,-.9144850626019910E-11,1,1,0.9999996,0.3766285E-06
2259,209.8661665812771,1,968,4,2,.4784359479763729E-11,1,1,-.3444213886531454E-17,1,1,0.3766285E-06,0.5564376E-19
2260,209.8661665812771,1,968,5,1,-.1203545797288357E-05,1,1,.9650974863150562E-10,1,1,0.9999580,0.4194888E-04
2261,209.8661665812771,1,968,5,2,-.5048951536036465E-10,1,1,.4048815475991061E-14,1,1,0.4194888E-04,0.7382709E-13
2262,209.8661665812771,1,968,6,1,.1135139480677603E-06,1,1,-.1009236297190628E-08,1,1,0.9953486,0.4608414E-02
2263,209.8661665812771,1,968,6,2,.5255526570935921E-09,1,1,-.4694246166937873E-11,1,1,0.4608316E-02,0.9924109E-07
2264,209.8661665812771,1,968,7,1,-.7783411454756918E-08,1,1,.5771422311549713E-08,1,1,0.6575554,0.1837909
2265,209.8661665812771,1,968,8,1,-.3225267643754354E-09,1,1,.3745309753382097E-08,1,1,0.7892014E-01,0.6776574E-01
2266,220.3594749103410,1,969,1,1,-.1454901242237129E-01,1,1,.8406469964580912E-14,1,1,1.000000,0.3205843E-12
2267,220.3594749103410,1,969,1,2,-.4630471480008168E-14,1,1,-.5778796902539314E-15,1,8,0.3205843E-12,0.2324168E-14
2268,220.3594749103410,1,969,2,1,.1531019505931821E-02,1,1,-.6154798892763847E-14,1,1,1.000000,0.3029775E-12
2269,220.3594749103410,1,969,2,2,.4639480203066267E-15,1,1,-.8852510738338470E-16,1,9,0.3029775E-12,0.1162736E-15
2270,220.3594749103410,1,969,3,1,-.1451546097186224E-03,1,2,.8404916276130525E-12,1,2,1.000000,0.3181461E-08
2271,220.3594749103410,1,969,3,2,-.4618036846778838E-12,1,2,-.5753047715294619E-17,1,3,0.3181461E-08,0.4477738E-18
2272,220.3594749103410,1,969,4,1,.1381416387428010E-04,1,1,-.8831386578389502E-11,1,2,0.9999996,0.3512511E-06
2273,220.3594749103410,1,969,4,2,.4852242244910086E-11,1,1,-.3102036610930507E-17,1,2,0.3512511E-06,0.4819140E-19
2274,220.3594749103410,1,969,5,1,-.1314153026871855E-05,1,2,.9282360523989506E-10,1,2,0.9999612,0.3880552E-04
2275,220.3594749103410,1,969,5,2,-.5099836890060063E-10,1,2,.3602347727120974E-14,1,2,0.3880552E-04,0.5844280E-13
2276,220.3594749103410,1,969,6,1,.1244988626192506E-06,1,1,-.9674725160913698E-09,1,2,0.9957305,0.4233304E-02
2277,220.3594749103410,1,969,6,2,.5292918269960075E-09,1,1,-.4130577832732900E-11,1,2,0.4233227E-02,0.7683895E-07
2278,220.3594749103410,1,969,7,1,-.8753419915218600E-08,1,1,.5713457419069703E-08,1,2,0.6784567,0.1790852
2279,220.3594749103410,1,969,8,1,-.3058430950385985E-09,1,1,.3641085379829510E-08,1,2,0.7352334E-01,0.6377355E-01
2280,231.3774486558580,1,970,1,1,-.1471299130456661E-01,1,1,.1027650187168129E-13,1,1,1.000000,0.5174499E-12
2281,231.3774486558580,1,970,1,2,-.7436162054469572E-14,1,1,.8703150755082045E-15,1,7,0.5174499E-12,0.1215388E-13
2282,231.3774486558580,1,970,2,1,.1451151546912158E-02,1,2,-.8826706726329277E-13,1,2,1.000000,0.3508804E-10
2283,231.3774486558580,1,970,2,2,.5091777226961040E-13,1,2,-.1125808430717734E-15,1,5,0.3508804E-10,0.1616373E-15
2284,231.3774486558580,1,970,3,1,-.1380032081854429E-03,1,1,.9283772716255805E-12,1,2,1.000000,0.3881582E-08
2285,231.3774486558580,1,970,3,2,-.5356707885827845E-12,1,1,.1040834074812515E-16,1,4,0.3881582E-08,0.7446330E-18
2286,231.3774486558580,1,970,4,1,.1317113977605253E-04,1,1,-.9727023845675722E-11,1,2,0.9999996,0.4261082E-06
2287,231.3774486558580,1,970,4,2,.5612333424576098E-11,1,1,-.4144768430756899E-17,1,2,0.4261082E-06,0.8682908E-19
2288,231.3774486558580,1,970,5,1,-.1256577769985261E-05,1,1,.1019423088997735E-09,1,2,0.9999532,0.4680465E-04
2289,231.3774486558580,1,970,5,2,-.5881643999857635E-10,1,1,.4771821121082272E-14,1,2,0.4680465E-04,0.1025482E-12
2290,231.3774486558580,1,970,6,1,.1192871698647802E-06,1,1,-.1057699992336399E-08,1,2,0.9948841,0.5063952E-02
2291,231.3774486558580,1,970,6,2,.6071550399605958E-09,1,1,-.5410945342794473E-11,1,2,0.5063821E-02,0.1318579E-06
2292,231.3774486558580,1,970,7,1,-.8080591959308969E-08,1,1,.5815636577402498E-08,1,2,0.6388905,0.1874605
2293,231.3774486558580,1,970,8,1,-.3816359215733074E-09,1,1,.3817985144446477E-08,1,2,0.8287650E-01,0.7063887E-01
2294,242.9463210886510,1,971,1,1,-.1465065690128147E-01,1,1,.9204442763529385E-14,1,2,1.000000,0.3860008E-12
2295,242.9463210886510,1,971,1,2,-.5591350973096415E-14,1,1,-.6961704362933218E-15,1,8,0.3860008E-12,0.4451365E-14
2296,242.9463210886510,1,971,2,1,.1449503382121745E-02,1,1,-.9279946602464917E-13,1,2,1.000000,0.3878389E-10
2297,242.9463210886510,1,971,2,2,.5621735286041394E-13,1,1,.7031051088080490E-16,1,7,0.3878389E-10,0.5675948E-16
2298,242.9463210886510,1,971,3,1,-.1382979295759529E-03,1,1,.9728647154096630E-12,1,2,1.000000,0.4262503E-08
2299,242.9463210886510,1,971,3,2,-.5894953087538591E-12,1,1,.4391018766094034E-17,1,7,0.4262503E-08,0.1961050E-18
2300,242.9463210886510,1,971,4,1,.1324243557563133E-04,1,1,-.1015990865039976E-10,1,2,0.9999995,0.4648786E-06
2301,242.9463210886510,1,971,4,2,.6156128169425188E-11,1,1,-.4723128806283090E-17,1,2,0.4648786E-06,0.1119971E-18
2302,242.9463210886510,1,971,5,1,-.1267505713244706E-05,1,1,.1061312270429411E-09,1,2,0.9999493,0.5073039E-04
2303,242.9463210886510,1,971,5,2,-.6430431806205171E-10,1,1,.5384624578663025E-14,1,2,0.5073039E-04,0.1305782E-12
2304,242.9463210886510,1,971,6,1,.1206715564949388E-06,1,1,-.1096728200342414E-08,1,2,0.9944932,0.5446653E-02
2305,242.9463210886510,1,971,6,2,.6608757049208086E-09,1,1,-.6039287821731661E-11,1,2,0.5446490E-02,0.1642598E-06
2306,242.9463210886510,1,971,7,1,-.8067313665003478E-08,1,1,.5847784367357486E-08,1,2,0.6231551,0.1901738
2307,242.9463210886510,1,971,8,1,-.4232629667147660E-09,1,1,.3874770587496024E-08,1,2,0.8608479E-01,0.7293602E-01
2308,255.0936371430835,1,972,1,1,-.1469867865379049E-01,1,1,.9638123632523030E-14,1,2,1.000000,0.4264577E-12
2309,255.0936371430835,1,972,1,2,-.6148562611322100E-14,1,1,.7705404196031600E-15,1,5,0.4264577E-12,0.8098864E-14
2310,255.0936371430835,1,972,2,1,.1458939304347792E-02,1,1,-.9682315712668862E-13,1,2,1.000000,0.4222002E-10
2311,255.0936371430835,1,972,2,2,.6159635810356162E-13,1,1,.3762181538171263E-16,1,7,0.4222002E-10,0.2065575E-16
2312,255.0936371430835,1,972,3,1,-.1396307266771730E-03,1,1,.1011903284359245E-11,1,2,1.000000,0.4611453E-08
2313,255.0936371430835,1,972,3,2,-.6439005270198356E-12,1,1,.3713392391968450E-17,1,8,0.4611453E-08,0.1852945E-18
2314,255.0936371430835,1,972,4,1,.1341190304495152E-04,1,1,-.1053462231788431E-10,1,2,0.9999995,0.4998019E-06
2315,255.0936371430835,1,972,4,2,.6703298422784265E-11,1,1,-.5265229865060861E-17,1,2,0.4998019E-06,0.1309722E-18
2316,255.0936371430835,1,972,5,1,-.1287735879009562E-05,1,1,.1097017520072348E-09,1,2,0.9999458,0.5420139E-04
2317,255.0936371430835,1,972,5,2,-.6980086091781192E-10,1,1,.5946632315413603E-14,1,2,0.5420139E-04,0.1592583E-12
2318,255.0936371430835,1,972,6,1,.1229400199488404E-06,1,1,-.1129338918854384E-08,1,2,0.9941550,0.5777297E-02
2319,255.0936371430835,1,972,6,2,.7144127815189521E-09,1,1,-.6600798414210517E-11,1,2,0.5777102E-02,0.1962243E-06
2320,255.0936371430835,1,972,7,1,-.8133891344286817E-08,1,1,.5870522714235719E-08,1,2,0.6104438,0.1921165
2321,255.0936371430835,1,972,8,1,-.4624806537432298E-09,1,1,.3916274335278272E-08,1,2,0.8849746E-01,0.7464442E-01
2322,267.8483190002377,1,973,1,1,-.1474475416609569E-01,1,1,.1008915173627646E-13,1,2,1.000000,0.4606269E-12
2323,267.8483190002377,1,973,1,2,-.6759116330142215E-14,1,1,.3501159618472693E-15,1,7,0.4606269E-12,0.2198430E-14
2324,267.8483190002377,1,973,2,1,.1468021014211190E-02,1,1,-.1010489435136092E-12,1,2,1.000000,0.4598589E-10
2325,267.8483190002377,1,973,2,2,.6750810954376213E-13,1,1,-.1047745874285400E-15,1,5,0.4598589E-10,0.1340585E-15
2326,267.8483190002377,1,973,3,1,-.1409173306316801E-03,1,1,.1052943127817318E-11,1,2,1.000000,0.4993092E-08
2327,267.8483190002377,1,973,3,2,-.7036132708272062E-12,1,1,.6369687697193508E-17,1,9,0.4993092E-08,0.5845639E-18
2328,267.8483190002377,1,973,4,1,.1357599565333636E-04,1,1,-.1092916155646130E-10,1,2,0.9999995,0.5379398E-06
2329,267.8483190002377,1,973,4,2,.7303072696119613E-11,1,1,-.5879237614934419E-17,1,2,0.5379398E-06,0.1609415E-18
2330,267.8483190002377,1,973,5,1,-.1307383444806050E-05,1,1,.1134701610318460E-09,1,2,0.9999420,0.5798936E-04
2331,267.8483190002377,1,973,5,2,-.7581872380333901E-10,1,1,.6580825047298089E-14,1,2,0.5798936E-04,0.1950386E-12
2332,267.8483190002377,1,973,6,1,.1251435527856024E-06,1,1,-.1163805316607043E-08,1,2,0.9937859,0.6137538E-02
2333,267.8483190002377,1,973,6,2,.7728464694519609E-09,1,1,-.7231671550287151E-11,1,2,0.6137303E-02,0.2355251E-06
2334,267.8483190002377,1,973,7,1,-.8185389747193960E-08,1,1,.5891403680595666E-08,1,2,0.5971156,0.1939180
2335,267.8483190002377,1,973,8,1,-.5046072383076210E-09,1,1,.3956451474169918E-08,1,2,0.9088952E-01,0.7632221E-01
2336,281.2407349502496,1,974,1,1,-.1478895022042007E-01,1,1,.1056446596869335E-13,1,2,1.000000,0.5120795E-12
2337,281.2407349502496,1,974,1,2,-.7432410407595946E-14,1,1,-.1005130432452969E-14,1,8,0.5120795E-12,0.9451914E-14
2338,281.2407349502496,1,974,2,1,.1476758226831078E-02,1,1,-.1054876672071252E-12,1,2,1.000000,0.5011457E-10
2339,281.2407349502496,1,974,2,2,.7400683177198278E-13,1,1,-.7464731956369288E-16,1,9,0.5011457E-10,0.9713729E-16
2340,281.2407349502496,1,974,3,1,-.1421586706449473E-03,1,1,.1096081525813480E-11,1,2,1.000000,0.5410601E-08
2341,281.2407349502496,1,974,3,2,-.7691638162322787E-12,1,1,-.4906014785115338E-17,1,10,0.5410601E-08,0.2943193E-18
2342,281.2407349502496,1,974,4,1,.1373477672100368E-04,1,1,-.1134445509379056E-10,1,2,0.9999994,0.5795986E-06
2343,281.2407349502496,1,974,4,2,.7960661588723549E-11,1,1,-.6575237594462810E-17,1,2,0.5795986E-06,0.2021471E-18
2344,281.2407349502496,1,974,5,1,-.1326449755881046E-05,1,1,.1174451905851055E-09,1,2,0.9999379,0.6212369E-04
2345,281.2407349502496,1,974,5,2,-.8240907054528612E-10,1,1,.7297035004671502E-14,1,2,0.6212369E-04,0.2398019E-12
2346,281.2407349502496,1,974,6,1,.1272811847994337E-06,1,1,-.1200190558607568E-08,1,2,0.9933834,0.6529883E-02
2347,281.2407349502496,1,974,6,2,.8366309337377449E-09,1,1,-.7940813246855227E-11,1,2,0.6529601E-02,0.2839814E-06
2348,281.2407349502496,1,974,7,1,-.8221405879367306E-08,1,1,.5910107204463412E-08,1,2,0.5831897,0.1955462
2349,281.2407349502496,1,974,8,1,-.5497079943726965E-09,1,1,.3995137891072013E-08,1,2,0.9324706E-01,0.7796034E-01
2350,295.3027716977621,1,975,1,1,-.1483133235745613E-01,1,1,.1106059688282194E-13,1,2,1.000000,0.5586323E-12
2351,295.3027716977621,1,975,1,2,-.8171770817508417E-14,1,1,-.6502731540801050E-15,1,4,0.5586323E-12,0.7672666E-14
2352,295.3027716977621,1,975,2,1,.1485160707362816E-02,1,1,-.1101488691863427E-12,1,2,1.000000,0.5464125E-10
2353,295.3027716977621,1,975,2,2,.8115098400049674E-13,1,1,-.9278737715985654E-16,1,3,0.5464125E-10,0.9231373E-16
2354,295.3027716977621,1,975,3,1,-.1433557182438809E-03,1,1,.1141420583075465E-11,1,2,1.000000,0.5867474E-08
2355,295.3027716977621,1,975,3,2,-.8411359646559135E-12,1,1,-.9520650108633073E-17,1,3,0.5867474E-08,0.6736588E-18
2356,295.3027716977621,1,975,4,1,.1388831884598910E-04,1,1,-.1178148154291071E-10,1,2,0.9999994,0.6251149E-06
2357,295.3027716977621,1,975,4,2,.8681800668315582E-11,1,1,-.7364789029089829E-17,1,2,0.6251149E-06,0.2485401E-18
2358,295.3027716977621,1,975,5,1,-.1344937450195778E-05,1,1,.1216360998185475E-09,1,2,0.9999334,0.6663673E-04
2359,295.3027716977621,1,975,5,2,-.8962820891531672E-10,1,1,.8106512528434013E-14,1,2,0.6663673E-04,0.2959565E-12
2360,295.3027716977621,1,975,6,1,.1293521230469109E-06,1,1,-.1238560560146907E-08,1,2,0.9929444,0.6957068E-02
2361,295.3027716977621,1,975,6,2,.9062615450399091E-09,1,1,-.8738342490524667E-11,1,2,0.6956726E-02,0.3438888E-06
2362,295.3027716977621,1,975,7,1,-.8241857008673418E-08,1,1,.5926314091576912E-08,1,2,0.5686955,0.1969683
2363,295.3027716977621,1,975,8,1,-.5977311252800884E-09,1,1,.4031963055584259E-08,1,2,0.9554218E-01,0.7954047E-01
2364,310.0679102826502,1,976,1,1,-.1487196480005414E-01,1,1,.1158101392561406E-13,1,2,1.000000,0.6131701E-12
2365,310.0679102826502,1,976,1,2,-.8985293393006691E-14,1,1,.8725304789585720E-15,1,7,0.6131701E-12,0.9141627E-14
2366,310.0679102826502,1,976,2,1,.1493238235605689E-02,1,1,-.1150446925155795E-12,1,2,1.000000,0.5960646E-10
2367,310.0679102826502,1,976,2,2,.8900649741019474E-13,1,1,-.8058332645841992E-16,1,9,0.5960646E-10,0.5557630E-16
2368,310.0679102826502,1,976,3,1,-.1445094799964907E-03,1,1,.1189067798235047E-11,1,2,1.000000,0.6367560E-08
2369,310.0679102826502,1,976,3,2,-.9201727258616753E-12,1,1,-.1120793977637702E-16,1,5,0.6367560E-08,0.1020174E-17
2370,310.0679102826502,1,976,4,1,.1403670307759764E-04,1,1,-.1224127164496191E-10,1,2,0.9999993,0.6748591E-06
2371,310.0679102826502,1,976,4,2,.9472803853695822E-11,1,1,-.8261145286086374E-17,1,2,0.6748591E-06,0.3205129E-18
2372,310.0679102826502,1,976,5,1,-.1362850830050585E-05,1,1,.1260526438344639E-09,1,2,0.9999284,0.7156403E-04
2373,310.0679102826502,1,976,5,2,-.9753807491169092E-10,1,1,.9022126181280392E-14,1,2,0.7156403E-04,0.3665874E-12
2374,310.0679102826502,1,976,6,1,.1313555366470048E-06,1,1,-.1278983867790839E-08,1,2,0.9924657,0.7422074E-02
2375,310.0679102826502,1,976,6,2,.9822768422973587E-09,1,1,-.9635755986029471E-11,1,2,0.7421659E-02,0.4181495E-06
2376,310.0679102826502,1,976,7,1,-.8246368643147087E-08,1,1,.5939724348172916E-08,1,2,0.5536573,0.1981531
2377,310.0679102826502,1,976,8,1,-.6486524137612609E-09,1,1,.4066783364676664E-08,1,2,0.9775952E-01,0.8105347E-01
2378,325.5713057967828,1,977,1,1,-.1491091038772235E-01,1,1,.1213265599097365E-13,1,2,1.000000,0.6710422E-12
2379,325.5713057967828,1,977,1,2,-.9885209965820794E-14,1,1,.8579208152226224E-15,1,10,0.6710422E-12,0.8101190E-14
2380,325.5713057967828,1,977,2,1,.1501000574777708E-02,1,1,-.1201859792165447E-12,1,2,1.000000,0.6505312E-10
2381,325.5713057967828,1,977,2,2,.9764457988532969E-13,1,1,-.1305108364936196E-15,1,6,0.6505312E-10,0.1133029E-15
2382,325.5713057967828,1,977,3,1,-.1456209913384491E-03,1,1,.1239136118037879E-11,1,2,1.000000,0.6915090E-08
2383,325.5713057967828,1,977,3,2,-.1006982200992916E-11,1,1,-.7182839295961230E-17,1,5,0.6915090E-08,0.5529054E-18
2384,325.5713057967828,1,977,4,1,.1418001727125976E-04,1,1,-.1272491087440470E-10,1,2,0.9999993,0.7292385E-06
2385,325.5713057967828,1,977,4,2,.1034062207748756E-10,1,1,-.9279508465233356E-17,1,2,0.7292385E-06,0.3947146E-18
2386,325.5713057967828,1,977,5,1,-.1380195093253701E-05,1,1,.1307051568277178E-09,1,2,0.9999230,0.7694469E-04
2387,325.5713057967828,1,977,5,2,-.1062068521753234E-09,1,1,.1005861529956363E-13,1,2,0.7694469E-04,0.4556550E-12
2388,325.5713057967828,1,977,6,1,.1332909495163653E-06,1,1,-.1321531523503553E-08,1,2,0.9919436,0.7928147E-02
