,uzfcell,grdcode,row,col,hru_id,weight
3902,2000,3477,43,75,85,0.006841120596478543
3566,2000,3477,43,75,78,0.08876820913689744
3567,2001,3478,43,76,78,0.08877217435156874
3078,2001,3478,43,76,68,0.005232851122236831
3087,2002,3479,43,77,68,0.02087395058839073
3580,2002,3479,43,77,78,0.05559607223833057
4052,2002,3479,43,77,88,3.159551813448079e-05
3581,2003,3480,43,78,78,0.011124896449577164
4053,2003,3480,43,78,88,0.01245147176540502
3088,2003,3480,43,78,68,0.0311916497897124
4054,2004,3481,43,79,88,0.03719144838377313
3089,2004,3481,43,79,68,0.015642366967557383
4130,2005,3486,44,3,91,0.057634193060463454
2273,2006,3487,44,4,47,0.004743557807472039
4132,2006,3487,44,4,91,0.04479490379852643
4104,2007,3488,44,5,91,0.025678469226546055
2236,2007,3488,44,5,47,0.01184400842717882
4105,2008,3489,44,6,91,2.7059552965905544e-05
2237,2008,3489,44,6,47,0.02125251639564545
4106,2009,3490,44,7,91,0.02556120096791671
2238,2009,3490,44,7,47,0.01183638751554407
4107,2010,3491,44,8,91,0.03208629931785344
2239,2010,3491,44,8,47,0.004733706192265817
2705,2010,3491,44,8,60,0.005443022660991639
2715,2011,3492,44,9,60,0.02183421428567939
4111,2011,3492,44,9,91,0.006430052070105347
2716,2012,3493,44,10,60,0.016354253181827576
3049,2012,3493,44,10,66,0.011136672499928299
3249,2012,3493,44,10,72,3.584601345975851e-06
3050,2013,3494,44,11,66,0.007418456258108923
3251,2013,3494,44,11,72,0.016154650492617335
3177,2013,3494,44,11,71,1.567440184045617e-05
3253,2014,3495,44,12,72,0.02077239474780733
3200,2015,3496,44,13,72,0.02078711186034005
3201,2016,3497,44,14,72,0.020807373968285515
3202,2017,3498,44,15,72,0.020771685060157332
3609,2018,3499,44,16,79,7.392840777528259e-06
3204,2018,3499,44,16,72,0.02078001091739989
3206,2019,3500,44,17,72,1.557234503513518e-05
3610,2019,3500,44,17,79,0.021642813244005608
3611,2020,3501,44,18,79,0.021621408088877286
3644,2021,3502,44,19,79,0.011998948539651659
3962,2021,3502,44,19,86,0.010173905058451007
3645,2022,3503,44,20,79,3.23239564642905e-08
3964,2022,3503,44,20,86,0.02286795149210426
3912,2023,3504,44,21,86,0.02282926624330042
3913,2024,3505,44,22,86,0.02284365569367168
3914,2025,3506,44,23,86,0.02286720250877559
3916,2026,3507,44,24,86,0.022828634008573122
3583,2026,3507,44,24,79,1.336121428847975e-07
2835,2027,3508,44,25,63,0.003202563772347946
3585,2027,3508,44,25,79,1.0745392143028494e-10
3918,2027,3508,44,25,86,0.012659950137896036
2836,2028,3509,44,26,63,0.007190553711498538
2837,2029,3510,44,27,63,0.007178225593925269
2922,2030,3511,44,28,63,0.007183554155289957
2924,2031,3512,44,29,63,0.007190795509188532
2926,2032,3513,44,30,63,0.007177822332048922
2928,2033,3514,44,31,63,0.007180629776017784
2775,2034,3515,44,32,63,0.007193723032711128
2778,2035,3516,44,33,63,0.00717822302538267
2780,2036,3517,44,34,63,0.007180228064133319
2782,2037,3518,44,35,63,0.007193882969048413
2784,2038,3519,44,36,63,0.007178067583986477
3664,2039,3520,44,37,80,3.697543901394903e-08
2786,2039,3520,44,37,63,0.00718022076009141
3691,2040,3521,44,38,80,0.0234247953800299
2861,2040,3521,44,38,63,0.0031987874533447634
3314,2041,3522,44,39,73,1.1411775293662084e-06
3779,2041,3522,44,39,82,0.03274866064861736
3692,2041,3522,44,39,80,0.014087854066320961
3316,2042,3523,44,40,73,0.013973606250544406
3780,2042,3523,44,40,82,0.016329432069181048
3317,2043,3524,44,41,73,0.02092472685235784
3781,2043,3524,44,41,82,5.3741670534134404e-08
3255,2044,3525,44,42,73,0.011621094661590108
3334,2044,3525,44,42,74,0.008486598085603696
3335,2045,3526,44,43,74,0.019101877160272722
3336,2046,3527,44,44,74,0.01910335655243459
4059,2047,3528,44,45,89,0.02773032254162139
3337,2047,3528,44,45,74,0.014854225164944078
2977,2047,3528,44,45,65,1.1640046547970985e-05
2978,2048,3529,44,46,65,0.06825183723450912
3339,2048,3529,44,46,74,0.0021351526967837847
2946,2048,3529,44,46,64,5.587656517070463e-05
2994,2049,3530,44,47,65,0.07690163558666173
2995,2050,3531,44,48,65,1.3746077775465745e-05
4099,2050,3531,44,48,90,0.038421656205151415
4023,2050,3531,44,48,87,0.020963385530863934
3532,2051,3532,44,49,76,1.351635928445269e-05
4025,2051,3532,44,49,87,0.03143382262435766
3466,2052,3533,44,50,76,0.009014674172526056
3981,2052,3533,44,50,87,0.014029488978531344
3982,2053,3534,44,51,87,0.0034979104078482854
3468,2053,3534,44,51,76,0.014455022503702114
3470,2054,3535,44,52,76,0.0162702197280247
3471,2055,3536,44,53,76,0.01626951530573808
3473,2056,3537,44,54,76,0.016264624788692433
3475,2057,3538,44,55,76,0.016270436924975193
3477,2058,3539,44,56,76,0.010825961210572428
3554,2058,3539,44,56,77,0.027363639536589487
3526,2059,3540,44,57,76,1.3628111948302827e-06
3834,2059,3540,44,57,83,0.010628032468233404
3556,2059,3540,44,57,77,0.05451772616355708
3557,2060,3541,44,58,77,2.1466784818032998e-05
3836,2060,3541,44,58,83,0.03189634301028351
3837,2061,3542,44,59,83,0.03190471894821292
3789,2062,3543,44,60,83,0.031895123567139146
3790,2063,3544,44,61,83,0.03190472347407433
3791,2064,3545,44,62,83,0.017725291377319794
3842,2064,3545,44,62,84,0.022094616664645364
3843,2065,3546,44,63,84,0.04969092957420968
3844,2066,3547,44,64,84,0.04971097295762025
3845,2067,3548,44,65,84,0.049708195307383844
3732,2068,3549,44,66,81,0.04996103001458691
3846,2068,3549,44,66,84,8.65648361970014e-06
4140,2069,3550,44,67,92,0.014474765044892599
3712,2069,3550,44,67,81,0.03888756307290517
4141,2070,3551,44,68,92,0.043566169908046126
3713,2070,3551,44,68,81,0.01658438122413868
4142,2071,3552,44,69,92,0.04345717480164168
3714,2071,3552,44,69,81,0.0166529181299104
3715,2072,3553,44,70,81,0.016741005470949432
3415,2072,3553,44,70,75,1.0976065211135433e-07
4143,2072,3553,44,70,92,0.04336180283937163
3891,2073,3554,44,71,85,0.033933395817792734
4144,2073,3554,44,71,92,0.021816750100340437
3716,2073,3554,44,71,81,0.005535114064644309
3416,2073,3554,44,71,75,1.7811636960305605e-05
3893,2074,3555,44,72,85,0.06118968321985725
3894,2075,3556,44,73,85,0.06120390037128567
3895,2076,3557,44,74,85,0.06120811104306055
3896,2077,3558,44,75,85,0.05437372536647004
3562,2077,3558,44,75,78,0.011125006668613522
4036,2078,3559,44,76,88,0.012363116690152607
3898,2078,3559,44,76,85,0.006760884227053171
3563,2078,3559,44,76,78,0.06681224744782654
4049,2079,3560,44,77,88,0.03730811630697258
3579,2079,3560,44,77,78,0.03323139914987683
4050,2080,3561,44,78,88,0.05586794101838387
4051,2081,3562,44,79,88,0.05587200182838607
4122,2082,3566,45,2,91,0.05765912671754411
4124,2083,3567,45,3,91,0.057655980337019345
4126,2084,3568,45,4,91,0.057756972567593746
4127,2085,3569,45,5,91,0.057698090340661784
4128,2086,3570,45,6,91,0.057646735118545796
2272,2086,3570,45,6,47,3.409588023682487e-06
4129,2087,3571,45,7,91,0.0577530686880889
4131,2088,3572,45,8,91,0.057694831505595165
3239,2089,3573,45,9,72,2.0542055944328782e-06
4110,2089,3573,45,9,91,0.051217581965331646
4320,2089,3573,45,9,96,7.46316432122007e-06
2712,2089,3573,45,9,60,0.0027385097173433337
4321,2090,3574,45,10,96,0.006086958890786015
2713,2090,3574,45,10,60,0.00823760136720326
3241,2090,3574,45,10,72,0.011554126564608417
3243,2091,3575,45,11,72,0.020786239420727767
2714,2091,3575,45,11,60,1.0340403767708638e-06
3245,2092,3576,45,12,72,0.02077168506022655
3247,2093,3577,45,13,72,0.02078373430839602
3248,2094,3578,45,14,72,0.020772849099128143
3250,2095,3579,45,15,72,0.020772394747861037
3252,2096,3580,45,16,72,0.02078418699380172
3647,2097,3581,45,17,79,0.021610430085260212
3254,2097,3581,45,17,72,9.835574822869078e-06
3641,2098,3582,45,18,79,0.021621408088921386
3642,2099,3583,45,19,79,0.02163047100834549
3956,2099,3583,45,19,86,4.1687353193062205e-06
3958,2100,3584,45,20,86,0.015189671391142582
3643,2100,3584,45,20,79,0.007234344509506279
3959,2101,3585,45,21,86,0.022827986969807347
3960,2102,3586,45,22,86,0.022884148604881926
3961,2103,3587,45,23,86,0.022828771912950716
3963,2104,3588,45,24,86,0.01777308183159054
4365,2104,3588,45,24,97,0.019719192335763053
4366,2105,3589,45,25,97,0.01986552948799948
2935,2105,3589,45,25,63,0.0023949808460790437
3965,2105,3589,45,25,86,0.010174001320634271
2833,2106,3590,45,26,63,0.0071786262872550995
2834,2107,3591,45,27,63,0.007178468853014852
2913,2108,3592,45,28,63,0.007195149085571711
2915,2109,3593,45,29,63,0.0071784698494654405
2917,2110,3594,45,30,63,0.007178380038870873
2919,2111,3595,45,31,63,0.007195639589457339
2921,2112,3596,45,32,63,0.007178068159714304
2923,2113,3597,45,33,63,0.0071786262872550995
2925,2114,3598,45,34,63,0.007195481291688351
2927,2115,3599,45,35,63,0.00717822302536411
2774,2116,3600,45,36,63,0.0071784698494654405
2776,2117,3601,45,37,63,0.00719588295929296
3689,2118,3602,45,38,80,0.009378905997383386
2860,2118,3602,45,38,63,0.005583495376134476
3776,2119,3603,45,39,82,0.005503599442934445
3690,2119,3603,45,39,80,0.0375001646442673
3310,2120,3604,45,40,73,4.97123044706251e-06
3777,2120,3604,45,40,82,0.0492590407642476
3311,2121,3605,45,41,73,0.011598126122879377
3778,2121,3605,45,41,82,0.021894687161134158
3387,2122,3606,45,42,74,9.26150291247108e-06
3312,2122,3606,45,42,73,0.02090785661566977
3313,2123,3607,45,43,73,0.006994729919336115
3388,2123,3607,45,43,74,0.012756582906564723
3315,2124,3608,45,44,73,7.782149934187707e-09
3389,2124,3608,45,44,74,0.019096541616526033
2996,2125,3609,45,45,65,3.3047977275400966e-08
3390,2125,3609,45,45,74,0.01696139462059217
4075,2125,3609,45,45,89,0.01397019596942438
3333,2126,3610,45,46,74,0.0021192961482936015
4058,2126,3610,45,46,89,0.06954419286933074
2976,2126,3610,45,46,65,0.02573286309031369
4072,2127,3611,45,47,89,1.4786768905158431e-05
2992,2127,3611,45,47,65,0.07686168780904047
4097,2127,3611,45,47,90,5.128699121513215e-06
4017,2128,3612,45,48,87,0.003528566726945993
4098,2128,3612,45,48,90,0.10237446815385777
2993,2128,3612,45,48,65,2.8432624173956604e-06
4019,2129,3613,45,49,87,0.03152397230005073
4020,2130,3614,45,50,87,0.03145050757475529
3529,2131,3615,45,51,76,0.0018200597500899211
4021,2131,3615,45,51,87,0.027931291198616624
3530,2132,3616,45,52,76,0.010865776329372375
4022,2132,3616,45,52,87,0.010514264623230522
3531,2133,3617,45,53,76,0.01626097289954162
4024,2133,3617,45,53,87,8.821066522599142e-06
3560,2134,3618,45,54,77,1.2892782957186863e-05
3533,2134,3618,45,54,76,0.016262062501067556
3552,2135,3619,45,55,77,0.03631526353785818
4370,2135,3619,45,55,98,5.770775352676212e-05
3467,2135,3619,45,55,76,0.009058578108416296
4371,2136,3620,45,56,98,1.173926588630975e-05
3803,2136,3620,45,56,83,0.010638750054367511
3553,2136,3620,45,56,77,0.0544625070817256
3469,2136,3620,45,56,76,2.628164892095073e-06
3555,2137,3621,45,57,77,2.5809127195451947e-06
3828,2137,3621,45,57,83,0.031893027071304494
3830,2138,3622,45,58,83,0.03197390093233739
3831,2139,3623,45,59,83,0.03189513055276561
3832,2140,3624,45,60,83,0.031895123567074087
3833,2141,3625,45,61,83,0.03197249987377692
4286,2142,3626,45,62,94,0.02064391039416591
3835,2142,3626,45,62,83,0.0035387571221402432
4310,2142,3626,45,62,95,0.031995432161250226
3877,2142,3626,45,62,84,0.01102011474914295
4311,2143,3627,45,63,95,1.7208405819411903e-07
3878,2143,3627,45,63,84,0.04969590431667481
3879,2144,3628,45,64,84,0.04981150335677486
3731,2145,3629,45,65,81,3.9401352860144394e-06
3841,2145,3629,45,65,84,0.04969212260611241
3840,2146,3630,45,66,84,7.240865589884277e-07
3710,2146,3630,45,66,81,0.04995183177727094
4133,2146,3630,45,66,92,1.8754670294798037e-05
4135,2147,3631,45,67,92,0.05801036210083071
3711,2147,3631,45,67,81,0.005619600146590527
4136,2148,3632,45,68,92,0.0651749619834539
4137,2149,3633,45,69,92,0.06518224399681623
4138,2150,3634,45,70,92,0.06533307725808286
4139,2151,3635,45,71,92,0.04343558727169241
3886,2151,3635,45,71,85,0.02041246090370433
3887,2152,3636,45,72,85,0.06118417204937905
3888,2153,3637,45,73,85,0.061340226246524264
3889,2154,3638,45,74,85,0.05438075604619583
4163,2154,3638,45,74,93,0.0015293719432716497
4034,2155,3639,45,75,88,8.380425417939831e-06
3890,2155,3639,45,75,85,0.006838116235726039
4164,2155,3639,45,75,93,0.012214226435185724
4035,2156,3640,45,76,88,0.04356401076662602
3892,2156,3640,45,76,85,3.572949454933805e-05
4165,2156,3640,45,76,93,0.003054249992929463
4046,2157,3641,45,77,88,0.05586481460951024
4047,2158,3642,45,78,88,0.05587104743569441
4048,2159,3643,45,79,88,0.05592017598323926
4116,2160,3647,46,2,91,0.019171046869567162
4341,2160,3647,46,2,96,0.036814666638311254
4572,2161,3648,46,3,104,0.016990434749588296
4343,2161,3648,46,3,96,0.030612793777919773
4118,2161,3648,46,3,91,0.019285783020355125
4119,2162,3649,46,4,91,0.025615521102260775
4573,2162,3649,46,4,104,0.08497379180868714
4120,2163,3650,46,5,91,0.05763866435924884
4574,2163,3650,46,5,104,4.0576290182664646e-05
4121,2164,3651,46,6,91,0.05769684186773331
4123,2165,3652,46,7,91,0.057735624582340925
4344,2165,3652,46,7,96,1.9767390898036886e-05
4345,2166,3653,46,8,96,0.01840423231052726
4125,2166,3653,46,8,91,0.03842591740517564
3234,2167,3654,46,9,72,3.779888563335636e-06
4109,2167,3654,46,9,91,5.5497066792931274e-05
4444,2167,3654,46,9,99,0.0031651971344862162
4318,2167,3654,46,9,96,0.04901785343078391
4446,2168,3655,46,10,99,0.0031649744235507054
3235,2168,3655,46,10,72,0.016143137762103375
4319,2168,3655,46,10,96,0.006165840550745119
4525,2168,3655,46,10,102,0.0002091474581706154
4526,2169,3656,46,11,102,1.6962131400693184e-05
3236,2169,3656,46,11,72,0.020769693425524753
4527,2170,3657,46,12,102,2.7288942847121476e-05
3237,2170,3657,46,12,72,0.020783220485130174
4528,2171,3658,46,13,102,9.389647623949708e-05
4450,2171,3658,46,13,99,2.3316671051190088e-05
3238,2171,3658,46,13,72,0.020774929093632682
3240,2172,3659,46,14,72,0.013848454157362067
4451,2172,3659,46,14,99,0.00948654942844662
3242,2173,3660,46,15,72,0.013885668928500244
4452,2173,3660,46,15,99,0.009456700719194118
3244,2174,3661,46,16,72,0.009233388542237993
4453,2174,3661,46,16,99,0.015860825381162034
3246,2175,3662,46,17,72,2.3158708623936595e-06
3646,2175,3662,46,17,79,0.007198075552961423
4479,2175,3662,46,17,100,0.03313847705840718
4454,2175,3662,46,17,99,3.2506293597740066e-06
4472,2176,3663,46,18,100,0.011015100215244147
3638,2176,3663,46,18,79,0.016834541236117107
3639,2177,3664,46,19,79,0.02166614483263104
3952,2178,3665,46,20,86,0.0025426209938324046
3640,2178,3665,46,20,79,0.019213726877296777
3953,2179,3666,46,21,86,0.0228356518370506
3954,2180,3667,46,22,86,0.02283485442996406
3955,2181,3668,46,23,86,0.022826186483972187
4361,2181,3668,46,23,97,5.095314380734632e-06
4362,2182,3669,46,24,97,0.06932261771604618
3957,2182,3669,46,24,86,0.005065664952454481
2932,2183,3670,46,25,63,0.0007933962177273389
4363,2183,3670,46,25,97,0.07923909545638885
2933,2184,3671,46,26,63,0.006378978114039331
4364,2184,3671,46,26,97,0.009910347376845862
2934,2185,3672,46,27,63,0.0071806277388934605
2904,2186,3673,46,28,63,0.007180629776032425
2906,2187,3674,46,29,63,0.0071782236010719345
2908,2188,3675,46,30,63,0.007180226491998415
2910,2189,3676,46,31,63,0.007180784198844701
2912,2190,3677,46,32,63,0.007178469849446881
2914,2191,3678,46,33,63,0.007193076556025466
2916,2192,3679,46,34,63,0.007180631193146178
2918,2193,3680,46,35,63,0.0071784708458828275
2920,2194,3681,46,36,63,0.007192986745455026
2858,2195,3682,46,37,63,0.007180630661709136
3686,2196,3683,46,38,80,0.014077179096907016
2859,2196,3683,46,38,63,0.004785478508211795
3773,2197,3684,46,39,82,2.309419954581356e-06
3687,2197,3684,46,39,80,0.04229532282405201
3774,2198,3685,46,40,82,0.049164404365398165
3688,2198,3685,46,40,80,1.8825856570786208e-05
3775,2199,3686,46,41,82,0.04913272530526448
3306,2199,3686,46,41,73,7.98138733332519e-06
3307,2200,3687,46,42,73,0.02095204032537325
3308,2201,3688,46,43,73,0.0209328259368361
3384,2202,3689,46,44,74,0.016972051994151756
3309,2202,3689,46,44,73,0.002327772097429482
3385,2203,3690,46,45,74,0.019128285082099114
3386,2204,3691,46,46,74,0.012766344560318353
4074,2204,3691,46,46,89,0.04150299267610207
4071,2205,3692,46,47,89,0.04164364920525245
2990,2205,3692,46,47,65,0.051233238089482526
4094,2205,3692,46,47,90,2.005360665863959e-05
3374,2205,3692,46,47,74,2.009205180601626e-07
4011,2206,3693,46,48,87,1.0684317255385887e-06
2991,2206,3693,46,48,65,0.008541219534093149
4095,2206,3693,46,48,90,0.10269404312308761
4013,2207,3694,46,49,87,0.03146034873909886
4096,2207,3694,46,49,90,4.8099132351634685e-05
4014,2208,3695,46,50,87,0.03144874079306353
4015,2209,3696,46,51,87,0.03150275161485771
4016,2210,3697,46,52,87,0.031472790055847785
4399,2211,3698,46,53,98,0.009514150774765718
3527,2211,3698,46,53,76,0.0036174407683336888
4018,2211,3698,46,53,87,0.01746683083134915
3558,2212,3699,46,54,77,1.0858899816660321e-07
3528,2212,3699,46,54,76,2.6020119854031286e-05
4400,2212,3699,46,54,98,0.042837787585889846
3559,2213,3700,46,55,77,1.7751037451943012e-05
4401,2213,3700,46,55,98,0.042851467457775905
4402,2214,3701,46,56,98,0.023789545588808948
3838,2214,3701,46,56,83,0.01417943445397535
3823,2215,3702,46,57,83,0.031951705765637654
3824,2216,3703,46,58,83,0.0319166171222776
3825,2217,3704,46,59,83,0.03189690401324877
3826,2218,3705,46,60,83,0.03194991390621818
3827,2219,3706,46,61,83,0.024812081450234568
4284,2219,3706,46,61,94,0.02065763699796389
4285,2220,3707,46,62,94,0.030902130056385906
4307,2220,3707,46,62,95,0.047969621189299434
3829,2220,3707,46,62,83,2.650326252656613e-06
3873,2220,3707,46,62,84,6.022458190689651e-09
4308,2221,3708,46,63,95,0.047978723356833675
3874,2221,3708,46,63,84,0.016644078214285016
3875,2222,3709,46,64,84,0.049723456261826116
4309,2222,3709,46,64,95,1.1275712187097742e-05
3876,2223,3710,46,65,84,0.04968405727401496
3747,2223,3710,46,65,81,6.910535098074202e-06
3745,2224,3711,46,66,81,0.02784808698642185
4505,2224,3711,46,66,101,0.03184066721114678
4154,2224,3711,46,66,92,0.0072380089541055695
3858,2224,3711,46,66,84,0.0054864649691564165
4506,2225,3712,46,67,101,9.868088797462974e-05
4156,2225,3712,46,67,92,0.06517291854791786
3746,2225,3712,46,67,81,2.433701926218889e-06
4157,2226,3713,46,68,92,0.06517919632012728
4158,2227,3714,46,69,92,0.06528752335652702
3911,2228,3715,46,70,85,0.013611098147537835
4159,2228,3715,46,70,92,0.050726688609702246
4134,2229,3716,46,71,92,4.4930921216564665e-06
3882,2229,3716,46,71,85,0.06118071110818841
3883,2230,3717,46,72,85,0.061296893398882925
4160,2231,3718,46,73,93,0.0015358915858298338
3884,2231,3718,46,73,85,0.054395083015433665
4032,2232,3719,46,74,88,5.119471543721818e-06
4161,2232,3719,46,74,93,0.012224990109647957
3885,2232,3719,46,74,85,0.006793791674636405
4162,2233,3720,46,75,93,0.004606197078196322
4033,2233,3720,46,75,88,0.03725280634686437
4043,2234,3721,46,76,88,0.05590439424591365
4044,2235,3722,46,77,88,0.05587105191662487
4045,2236,3723,46,78,88,0.05595734498238507
4334,2237,3727,47,1,96,0.05513935380909695
4336,2238,3728,47,2,96,0.05517996197249212
4567,2239,3729,47,3,104,0.05075995621535144
4338,2239,3729,47,3,96,0.03684181268628662
4568,2240,3730,47,4,104,0.1524495051097086
4339,2240,3730,47,4,96,2.9278506135488712e-08
4114,2241,3731,47,5,91,0.019267610768393832
4569,2241,3731,47,5,104,0.10150148235860493
4570,2242,3732,47,6,104,0.017031731001117743
4340,2242,3732,47,6,96,0.006126979296983695
4115,2242,3732,47,6,91,0.044845297682172526
4342,2243,3733,47,7,96,0.04296383995825202
4571,2243,3733,47,7,104,8.941994128120079e-08
4117,2243,3733,47,7,91,0.012762272869582298
4316,2244,3734,47,8,96,0.03681188159599178
4435,2244,3734,47,8,99,0.009474768659658957
4437,2245,3735,47,9,99,0.022138742230087133
4520,2245,3735,47,9,102,0.029135658153301807
4317,2245,3735,47,9,96,6.275758914936361e-05
